"",SUID,GeneName,Betweenness,Stress,Degree,Radiality,Bridging,Centroid,Closeness,Eccentricity,EigenVector
736,798,XPC,1635.949719,50508,239,3.11122145,7.035964702,-494,0.000263,0.333333333,0.013105148
737,799,KAT2A,2435.720815,86652,331,3.150943396,6.224700316,-415,0.000269,0.333333333,0.021001223
738,800,VEGFC,3654.379875,130708,396,3.18123138,6.181199355,-354,0.000273,0.333333333,0.023322766
739,801,ZNF195,1620.414244,65094,276,3.131578947,6.085051646,-454,0.000266,0.333333333,0.019484139
740,802,CTBP2,2407.770438,85956,329,3.153922542,6.224209442,-409,0.000269,0.333333333,0.020236155
741,803,MCL1,1898.786301,73812,336,3.146971202,4.971219429,-423,0.000268,0.333333333,0.019702165
742,804,MTF1,781.0098531,27600,187,3.087388282,6.166145629,-543,0.00026,0.333333333,0.011355784
743,805,BICD2,933.6116053,44614,245,3.115690169,5.103458311,-486,0.000264,0.333333333,0.017169448
744,806,TCF7,991.6317774,39718,210,3.094339623,6.03450963,-529,0.000261,0.333333333,0.012052879
745,807,ANGPT2,435.3104201,16886,138,3.061569017,6.08233414,-594,0.000256,0.333333333,0.009103289
746,808,ALOX5,3261.647702,125254,395,3.180238332,5.805174278,-356,0.000273,0.333333333,0.023389291
747,809,ZNF124,573.9042071,27790,178,3.083912612,5.523676906,-550,0.000259,0.333333333,0.013540917
748,810,PDCD10,2452.107422,101482,376,3.173783515,5.266437974,-369,0.000272,0.333333333,0.025403703
749,811,STK17A,1527.322654,68998,353,3.153922542,3.960703484,-409,0.000269,0.333333333,0.021442369
750,812,SMARCA5,3305.984564,157798,515,3.220456802,4.155479276,-275,0.000279,0.333333333,0.033868013
751,813,PCF11,2774.569087,121984,399,3.182224429,5.300383903,-352,0.000273,0.333333333,0.025744876
752,814,VPS8,1426.740048,56254,262,3.126613704,6.111935389,-464,0.000265,0.333333333,0.017419635
753,815,FBXO21,1096.899725,48372,253,3.119662363,5.221964621,-478,0.000264,0.333333333,0.017514198
754,816,NCOR2,4939.777571,190558,524,3.227408143,5.175596692,-261,0.00028,0.333333333,0.030085376
755,817,MFHAS1,1229.086981,48216,254,3.118669315,5.656895911,-480,0.000264,0.333333333,0.016557649
756,818,ARPP19,488.1975379,23374,189,3.085898709,4.341208053,-546,0.000259,0.333333333,0.01238688
757,819,HMGN3,1778.191165,75320,319,3.148460775,5.386843573,-420,0.000268,0.333333333,0.02138517
758,820,IRF1,2429.205175,90408,385,3.162363456,4.649389131,-392,0.00027,0.333333333,0.019710852
759,821,IFNG,2442.610081,90402,369,3.15938431,4.98869605,-398,0.00027,0.333333333,0.021027374
760,822,LPIN2,1002.01659,40392,227,3.108242304,5.724083422,-501,0.000262,0.333333333,0.015009563
761,823,7-Mar,3257.440939,154940,487,3.218470705,4.382672535,-279,0.000279,0.333333333,0.030667992
762,824,PMS1,1421.03865,71252,347,3.152432969,4.144687201,-412,0.000269,0.333333333,0.025345061
763,825,SNAI2,1058.403241,36722,215,3.100794439,6.307567254,-515,0.000261,0.333333333,0.013028513
764,826,ANGPT1,659.7942135,28788,179,3.083416087,5.820057318,-550,0.000259,0.333333333,0.011546391
765,827,IL2RB,1667.989344,59192,344,3.132075472,3.840736259,-452,0.000266,0.333333333,0.015034407
766,828,WDR82,3278.23739,135086,426,3.199602781,5.485982528,-317,0.000276,0.333333333,0.027827416
767,829,STAT5A,2711.801491,95350,408,3.16633565,4.644811624,-384,0.000271,0.333333333,0.020458764
768,830,ZBED4,539.0251811,24866,190,3.088877855,4.969407664,-540,0.00026,0.333333333,0.014788071
769,831,SF3B1,4262.522283,186742,540,3.236842105,4.59226325,-242,0.000282,0.333333333,0.033583373
770,832,IL12B,1183.215542,39334,229,3.103773585,5.845795148,-510,0.000262,0.333333333,0.013766167
771,833,SUCLA2,1750.468144,75902,331,3.151439921,4.839163335,-414,0.000269,0.333333333,0.021825014
772,834,EIF1B,1436.219944,57854,270,3.12959285,5.626624807,-458,0.000265,0.333333333,0.017102091
773,835,EIF4G1,1278.881496,52010,284,3.125124131,4.903219639,-467,0.000265,0.333333333,0.017986559
774,836,PTPN22,1092.448259,47004,275,3.116186693,4.527637419,-485,0.000264,0.333333333,0.016033043
775,837,ACTN4,3024.607137,107702,375,3.171797418,5.881293106,-373,0.000272,0.333333333,0.021807235
776,838,UBE2H,1490.616165,64446,306,3.139523337,4.870310761,-438,0.000267,0.333333333,0.019313473
777,839,FNBP4,2277.431978,91742,353,3.165839126,5.384748432,-385,0.000271,0.333333333,0.022312612
778,840,PPP2CA,6668.571162,308408,718,3.305858987,4.211046587,-103,0.000293,0.333333333,0.044610112
779,841,MICU2,2035.548614,84092,344,3.157398213,4.968865179,-402,0.000269,0.333333333,0.021499935
780,842,PPIG,1127.978167,56208,290,3.133565045,4.45703431,-450,0.000266,0.333333333,0.020402213
781,843,HIST1H1E,471.5633358,18580,152,3.071996028,6.172669104,-574,0.000258,0.333333333,0.010461673
782,844,ZBTB11,1789.391969,81840,337,3.15938431,4.825975184,-398,0.00027,0.333333333,0.022689135
783,845,MGAT3,580.635148,17246,140,3.065541212,7.365606728,-587,0.000257,0.333333333,0.008836579
784,846,GNB2L1,1532.072414,85352,251,3.110724926,5.996837994,-496,0.000263,0.333333333,0.014761518
785,847,COPS5,4428.44488,192704,547,3.231876862,4.540587248,-252,0.000281,0.333333333,0.034447156
786,848,CNOT4,1332.083656,51054,254,3.119165839,5.8754616,-479,0.000264,0.333333333,0.016082774
787,849,ZNF292,661.4578988,28682,204,3.095332671,4.615163314,-527,0.000261,0.333333333,0.012967169
788,850,ZNF24,533.7965588,18938,151,3.071499503,6.390353723,-575,0.000257,0.333333333,0.01034254
789,851,DLG3,273.4251162,9186,107,3.045680238,6.242826262,-627,0.000254,0.333333333,0.00721247
790,852,CUL1,2735.788903,117344,444,3.188182721,4.458380555,-340,0.000274,0.333333333,0.02753234
791,853,PXN,1118.066777,42170,260,3.103277061,4.584548809,-511,0.000262,0.333333333,0.013176199
792,854,SLC25A40,983.1150543,42228,246,3.112711023,5.159413423,-492,0.000263,0.333333333,0.017430892
793,855,ASNS,538.8040361,24712,196,3.086891758,4.550839314,-544,0.00026,0.333333333,0.014061815
794,856,SPRY2,1698.97655,62048,295,3.132571996,5.3619027,-452,0.000266,0.333333333,0.017130696
795,857,CBL,4113.184179,153144,493,3.205064548,4.951687365,-306,0.000277,0.333333333,0.027660091
796,858,PTK2,3649.106272,158348,512,3.218470705,4.41881418,-279,0.000279,0.333333333,0.030304714
797,859,ARHGEF1,2268.794511,71458,310,3.141509434,5.942304186,-434,0.000267,0.333333333,0.015315562
798,860,NUP160,2056.082571,101738,405,3.18123138,4.425264074,-354,0.000273,0.333333333,0.029703517
799,861,MX2,297.3569626,10700,129,3.053624628,4.745597509,-609,0.000255,0.333333333,0.006176996
800,862,USP33,1123.496695,52850,277,3.128599801,4.544826526,-460,0.000265,0.333333333,0.018282369
801,863,PHF3,4982.77298,209882,557,3.250248262,4.896675946,-215,0.000284,0.333333333,0.034774118
802,864,DKK1,232.9806199,9966,94,3.039225422,6.870417826,-639,0.000253,0.333333333,0.006112106
803,865,TACR2,1287.546348,50330,253,3.117676266,5.723959832,-482,0.000264,0.333333333,0.016300365
804,866,ADAM17,971.0566139,44354,249,3.115690169,5.031445424,-486,0.000264,0.333333333,0.016558284
805,867,ARFGEF1,1325.588424,65036,306,3.142999007,4.58906077,-431,0.000267,0.333333333,0.021323662
806,868,PRKCZ,1638.37507,60444,316,3.13306852,4.778470172,-451,0.000266,0.333333333,0.017020022
807,869,PPP1R7,963.5426196,35790,214,3.098808342,5.968451593,-520,0.000261,0.333333333,0.013448896
808,870,IPO13,1422.391375,37956,201,3.095829196,7.947988907,-526,0.000261,0.333333333,0.010943656
809,871,MRAS,866.220774,27372,186,3.086891758,6.514830343,-544,0.00026,0.333333333,0.010640292
810,872,SLC33A1,508.0523661,16938,149,3.06653426,6.186695745,-585,0.000257,0.333333333,0.009022888
811,873,PABPC4,2702.457685,100862,371,3.169314796,5.675982448,-378,0.000271,0.333333333,0.02306568
812,874,DDX10,1506.61505,69230,330,3.146474677,4.546893134,-424,0.000268,0.333333333,0.022639884
813,875,C2CD5,3103.8538,131198,408,3.18917577,5.435411291,-338,0.000274,0.333333333,0.026395989
814,876,GOSR1,1079.073168,45494,241,3.115193644,5.564368363,-487,0.000263,0.333333333,0.015765511
815,877,RHOH,1978.573389,78572,343,3.152929494,5.032381837,-411,0.000269,0.333333333,0.019812078
816,878,CUL9,802.8266485,21408,141,3.066037736,8.184121626,-586,0.000257,0.333333333,0.006781174
817,879,QKI,3224.029746,139588,435,3.2040715,5.225360869,-308,0.000276,0.333333333,0.028627549
818,880,PPP1CC,5874.132975,276226,691,3.289473684,4.185729333,-136,0.00029,0.333333333,0.044853157
819,881,SAP30,656.8567138,36522,245,3.111717974,4.092260812,-494,0.000263,0.333333333,0.019744857
820,882,SETBP1,6022.193487,244298,554,3.264150943,5.770451188,-187,0.000286,0.5,0.036270789
821,883,LARP4,412.64291,21424,174,3.082423039,4.438136209,-553,0.000259,0.333333333,0.013214516
822,884,NCKAP1L,2001.878678,67508,309,3.137040715,5.64341022,-443,0.000267,0.333333333,0.016172792
823,885,ZNF804A,728.0758644,28676,182,3.085898709,6.31785296,-545,0.000259,0.333333333,0.011709078
824,886,CBX5,3457.939586,163218,515,3.226415094,4.530450043,-263,0.00028,0.333333333,0.037203563
825,887,HNRNPA2B1,4578.420005,228206,627,3.267626614,4.021246229,-180,0.000287,0.5,0.04206024
826,888,CAMLG,1092.721384,44676,230,3.106752731,5.965300787,-504,0.000262,0.333333333,0.014952102
827,889,FCHSD2,2587.597581,102238,363,3.164846077,5.675235813,-387,0.000271,0.333333333,0.021628322
828,890,EFNA1,243.3997476,7776,99,3.042204568,6.23825457,-628,0.000254,0.333333333,0.005234035
829,891,HMGXB4,1292.11435,71082,328,3.156901688,4.315193173,-403,0.000269,0.333333333,0.0273388
830,892,YTHDC1,929.734289,44048,250,3.116186693,4.68711281,-485,0.000264,0.333333333,0.016323763
831,893,YME1L1,1046.41367,49948,263,3.122144985,4.942466733,-473,0.000264,0.333333333,0.018686079
832,894,MMACHC,1771.240709,66754,286,3.137537239,6.237204348,-442,0.000267,0.333333333,0.019468919
833,895,PPP1R2,695.6027076,29658,198,3.09285005,5.495269448,-532,0.00026,0.333333333,0.013137151
834,896,SMS,2360.913977,104350,383,3.176762661,5.11872132,-363,0.000272,0.333333333,0.026586026
835,897,DAAM1,3555.40069,148582,435,3.202581927,5.617233096,-311,0.000276,0.333333333,0.02819294
836,898,UPF2,3178.111539,140486,462,3.206554121,4.650551047,-303,0.000277,0.333333333,0.029833091
837,899,PRDM2,2261.359599,85616,338,3.156901688,5.737503436,-403,0.000269,0.333333333,0.020414529
838,900,TOE1,641.8442858,28980,214,3.095332671,4.68715614,-527,0.000261,0.333333333,0.016386047
839,901,CD70,1341.282093,42974,225,3.104270109,6.913748383,-509,0.000262,0.333333333,0.013621255
840,902,RUVBL1,1213.454822,62052,322,3.143495531,4.035883672,-430,0.000267,0.333333333,0.023845583
841,903,MED6,1209.417663,55506,279,3.130585899,4.941508414,-456,0.000266,0.333333333,0.019068512
842,904,BDNF,213.0077649,7602,93,3.043694141,6.663085715,-631,0.000254,0.333333333,0.005667577
843,905,ZW10,1039.58932,57088,320,3.139523337,3.737007632,-438,0.000267,0.333333333,0.024122901
844,906,ZNF85,558.5778619,23200,149,3.06653426,6.672509914,-585,0.000257,0.333333333,0.010814246
845,907,ZNF324,773.1062433,20798,139,3.062562066,8.521965621,-592,0.000256,0.333333333,0.007424595
846,908,TOP2B,3465.850602,167104,517,3.227408143,4.277374558,-261,0.00028,0.333333333,0.035003225
847,909,SNRPA1,2365.398353,116656,434,3.193147964,4.373650037,-330,0.000275,0.333333333,0.031374041
848,910,SNTB2,643.3409668,20416,161,3.073485601,6.457069489,-571,0.000258,0.333333333,0.009089169
849,911,AMT,451.0955454,11682,116,3.053128103,7.589189993,-611,0.000255,0.333333333,0.00594838
850,912,RELB,1534.302845,47516,261,3.114200596,5.781864839,-489,0.000263,0.333333333,0.012941488
851,913,RAPGEF1,5568.732527,202380,531,3.238828203,5.607382845,-238,0.000282,0.333333333,0.030987973
852,914,ZNF274,903.898344,30816,192,3.091360477,6.460072227,-535,0.00026,0.333333333,0.011771394
853,915,PLAU,340.3464453,10328,110,3.045680238,6.513112297,-626,0.000254,0.333333333,0.005467779
854,916,DUSP6,1404.808482,50688,263,3.118669315,5.679472816,-480,0.000264,0.333333333,0.015315614
855,917,CSTF2,1003.951469,45218,285,3.122641509,4.243190638,-472,0.000264,0.333333333,0.020814808
856,918,BRPF1,1691.1749,65754,290,3.130089374,5.472294999,-457,0.000266,0.333333333,0.017305439
857,919,DZIP3,1165.006002,44936,247,3.112711023,5.424772224,-492,0.000263,0.333333333,0.015432893
858,920,UBE2V2,3866.948521,169252,478,3.220456802,5.133821096,-275,0.000279,0.333333333,0.032722915
859,921,RSRC2,1689.981608,79148,333,3.157894737,4.751616168,-401,0.00027,0.333333333,0.022848637
860,922,NR1H2,1450.236575,48676,261,3.116186693,5.744705281,-485,0.000264,0.333333333,0.013888579
861,923,TNFRSF25,1420.697964,47668,258,3.115193644,5.6404947,-487,0.000263,0.333333333,0.013591305
862,924,EML3,543.19106,16678,142,3.067030785,6.764282492,-584,0.000257,0.333333333,0.007731569
863,925,IL6ST,1397.617917,57000,310,3.12959285,4.352944114,-458,0.000265,0.333333333,0.0168186
864,926,SCAI,500.3326845,16928,149,3.068023833,5.852981056,-582,0.000257,0.333333333,0.009233552
865,927,CBX3,2156.104837,127294,511,3.210526316,3.113563035,-295,0.000277,0.333333333,0.036469511
866,928,EXOSC2,1643.773032,91064,418,3.176762661,3.460159912,-363,0.000272,0.333333333,0.030080053
867,929,ABCB1,1465.421194,54304,271,3.122641509,5.564854526,-472,0.000264,0.333333333,0.016562132
868,930,PUM1,4016.414045,164976,500,3.221946375,4.786571983,-272,0.000279,0.333333333,0.030623778
869,931,CAND1,7948.552598,348112,752,3.323237339,4.456303701,-68,0.000296,0.333333333,0.047085542
870,932,LPXN,2883.403958,111724,423,3.179741807,4.781747891,-357,0.000273,0.333333333,0.023018516
871,933,RCBTB2,575.1134722,21386,156,3.071002979,6.305933471,-576,0.000257,0.333333333,0.009582441
872,934,FMR1,1606.704015,66656,300,3.139523337,5.232637784,-438,0.000267,0.333333333,0.019232378
873,935,U2SURP,354.2258194,20090,180,3.082919563,3.787482669,-552,0.000259,0.333333333,0.01368972
874,936,ZBTB6,1514.028171,63868,303,3.137537239,4.893063667,-442,0.000267,0.333333333,0.019174789
875,937,TCF3,2439.37368,100278,405,3.17428004,4.843263352,-368,0.000272,0.333333333,0.027285386
876,938,IFNGR1,1503.872558,58102,286,3.129096326,5.258748881,-459,0.000265,0.333333333,0.016138407
877,939,PAX2,1088.215869,38722,219,3.103773585,6.15701478,-510,0.000262,0.333333333,0.013756039
878,940,C1orf21,1934.302201,82622,327,3.15590864,5.456847039,-405,0.000269,0.333333333,0.02161297
879,941,ARHGAP4,1383.014251,44942,261,3.112711023,5.295676528,-492,0.000263,0.333333333,0.012968506
880,942,ANKRD40,505.0587856,18566,157,3.071499503,5.919001647,-575,0.000257,0.333333333,0.010545683
881,943,PRPF40A,987.8778975,51890,296,3.131082423,3.986159802,-455,0.000266,0.333333333,0.021731224
882,944,EREG,259.2559765,10080,116,3.052631579,5.86563988,-613,0.000255,0.333333333,0.008396423
883,945,PRPF4,1244.987394,56610,314,3.134558093,4.078408146,-448,0.000266,0.333333333,0.020895432
884,946,NUP155,2296.991613,116220,452,3.194637537,3.838450351,-327,0.000275,0.333333333,0.031929137
885,947,ESRRB,754.290182,26432,186,3.086395233,6.03365105,-545,0.000259,0.333333333,0.011491751
886,948,LBR,5886.355206,269880,673,3.28897716,4.418880197,-137,0.00029,0.333333333,0.045051005
887,949,PRKCB,2212.207752,86516,395,3.158391261,4.191882471,-400,0.00027,0.333333333,0.019867217
888,950,RCC1,4169.431748,178866,527,3.235352532,4.966820981,-245,0.000281,0.333333333,0.037566514
889,951,FASTKD2,1086.178385,51356,269,3.124131082,4.797683136,-469,0.000265,0.333333333,0.018127863
890,952,PASK,1247.372675,54406,281,3.131578947,5.445828891,-454,0.000266,0.333333333,0.020769826
891,953,TRIM32,2706.240584,113630,397,3.184210526,5.31435186,-348,0.000273,0.333333333,0.025817061
892,954,RCN2,1870.665089,79322,327,3.154419067,5.412573166,-408,0.000269,0.5,0.022903403
893,955,PIAS3,521.4783135,17562,155,3.069513406,5.969682843,-579,0.000257,0.333333333,0.008884489
894,956,SETX,1037.567848,41522,230,3.109731877,5.751997679,-498,0.000263,0.333333333,0.014942127
895,957,PFKM,1451.242248,53260,263,3.119662363,5.954715876,-478,0.000264,0.333333333,0.016959255
896,958,LTN1,1143.234028,53098,273,3.128103277,4.752813782,-461,0.000265,0.333333333,0.018165721
897,959,SPEN,2223.173136,100034,385,3.171797418,4.762923133,-373,0.000272,0.333333333,0.024487942
898,960,BTAF1,3600.762734,148488,443,3.205561072,5.237541735,-305,0.000277,0.333333333,0.028005685
899,961,KPNB1,3141.099488,148882,521,3.21449851,3.930605371,-287,0.000278,0.5,0.034077613
900,962,STK38,2362.046531,96278,385,3.171300894,4.98517057,-374,0.000272,0.333333333,0.024019817
901,963,NUMA1,753.6683558,24630,173,3.081926514,6.489956482,-554,0.000259,0.333333333,0.010213383
902,964,CEP350,2007.567427,84228,338,3.158391261,5.225465861,-400,0.00027,0.333333333,0.021393266
903,965,FXR1,1216.83353,50654,270,3.121151936,5.074897034,-475,0.000264,0.333333333,0.018111367
904,966,CHMP2B,1989.619007,90800,348,3.164349553,5.138887588,-388,0.00027,0.333333333,0.024077907
905,967,SIK3,5500.711065,227272,566,3.254220457,5.186652776,-207,0.000284,0.333333333,0.035603599
906,968,IMPDH1,863.6313738,33178,181,3.084409136,7.18600829,-549,0.000259,0.333333333,0.012515547
907,969,TBC1D31,1226.057175,58650,293,3.137537239,4.936051583,-442,0.000267,0.333333333,0.023145373
908,970,LPIN1,1172.342357,51672,260,3.123138034,5.437709634,-471,0.000265,0.333333333,0.017505093
909,971,ARNT,2241.385246,86002,356,3.156405164,5.241248698,-404,0.000269,0.333333333,0.02184979
910,972,COA1,738.0994494,29414,202,3.09285005,5.907338469,-532,0.00026,0.333333333,0.014933955
911,973,TUBGCP3,1004.201089,53890,288,3.131578947,4.378867859,-454,0.000266,0.333333333,0.022276517
912,974,ZNF91,708.8387498,27050,182,3.080436941,5.387373528,-557,0.000259,0.333333333,0.010377054
913,975,RAC2,1513.236194,50962,292,3.120655412,4.741523735,-476,0.000264,0.333333333,0.013840557
914,976,CDKN2D,869.3153228,29782,190,3.088381331,6.539557423,-541,0.00026,0.333333333,0.011866502
915,977,CDK7,4243.077695,184682,554,3.237835154,4.556202475,-240,0.000282,0.333333333,0.035108527
916,978,PLAGL2,812.217932,35840,236,3.105263158,4.772853036,-507,0.000262,0.333333333,0.017114747
917,979,SAP18,1100.430511,49664,264,3.121648461,4.955387477,-474,0.000264,0.333333333,0.017688987
918,980,MED21,1000.044568,41578,250,3.111717974,4.847029202,-494,0.000263,0.333333333,0.016026736
919,981,ALMS1,1910.54752,90548,355,3.166832175,5.019298869,-383,0.000271,0.333333333,0.025834241
920,982,DDX39A,2943.117437,136994,436,3.200099305,4.991733291,-316,0.000276,0.333333333,0.032820733
921,983,CD22,564.5164132,17912,174,3.07000993,4.984291204,-578,0.000257,0.333333333,0.008474043
922,984,ATIC,6709.562905,293634,737,3.299404171,3.949547944,-116,0.000292,0.333333333,0.045735071
923,985,NUP153,3909.793556,196564,585,3.250744786,3.968314422,-214,0.000284,0.333333333,0.039530358
924,986,SET,5633.767116,288592,632,3.275571003,4.774154786,-164,0.000288,0.333333333,0.043180438
925,987,ANKRD17,3284.028694,145532,464,3.208540218,4.771583411,-299,0.000277,0.333333333,0.029291601
926,988,SYK,5426.645939,222346,647,3.257199603,4.069940821,-201,0.000285,0.333333333,0.035510783
927,989,C6orf120,111.1003695,5300,85,3.027308838,4.687584537,-662,0.000252,0.333333333,0.005665429
928,990,EXOSC8,1999.479425,97494,378,3.178252234,4.556936572,-360,0.000273,0.333333333,0.028939181
929,991,SSRP1,2914.369423,143702,501,3.217974181,3.993091366,-280,0.000279,0.333333333,0.035409145
930,992,TOP3A,1024.324996,36940,234,3.106256207,5.740610728,-505,0.000262,0.333333333,0.017180797
931,993,VAV2,2377.09886,87814,367,3.158391261,5.111437884,-400,0.00027,0.333333333,0.020394191
932,994,HSF2,1771.748933,87636,365,3.165342602,4.395913887,-386,0.000271,0.333333333,0.025041949
933,995,CDC14B,285.7971909,8956,103,3.043694141,6.807390172,-627,0.000254,0.333333333,0.005714095
